url,name,image
https://www.hollisterco.com/shop/us/p/linen-blend-loose-pull-on-pants-59163623?categoryId=12589&faceout=model&seq=08&pagefm=navigation-grid&prodvm=navigation-grid,LINEN-BLEND LOOSE PULL-ON PANTS,https://img.hollisterco.com/is/image/anf/KIC_330-5013-00200-202_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/black-super-baggy-jeans-58875587?categoryId=12589&faceout=model&seq=06&afsource=social+proofing&pagefm=navigation-grid&prodvm=navigation-grid,BLACK SUPER BAGGY JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5090-00239-975_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/light-wash-embroidered-dice-baggy-skater-jeans-59517748?categoryId=12589&faceout=model&seq=04&pagefm=navigation-grid&prodvm=navigation-grid,LIGHT WASH EMBROIDERED DICE BAGGY SKATER JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5194-00223-280_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/linen-blend-flex-waist-baggy-pants-59034220?categoryId=12589&faceout=model&seq=10&pagefm=navigation-grid&prodvm=navigation-grid,LINEN-BLEND FLEX-WAIST BAGGY PANTS,https://img.hollisterco.com/is/image/anf/KIC_330-5007-00191-102_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/overdye-straight-jeans-58660991?categoryId=12589&faceout=model&seq=20&pagefm=navigation-grid&prodvm=navigation-grid,OVERDYE STRAIGHT JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5187-00208-477_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/dark-wash-baggy-jeans-58875870?categoryId=12589&faceout=model&seq=50&afsource=social+proofing&pagefm=navigation-grid&prodvm=navigation-grid,DARK WASH BAGGY JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5018-00242-278_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/baggy-camo-cargo-pull-on-pants-58344392?categoryId=12589&faceout=prod&seq=08&pagefm=navigation-grid&prodvm=navigation-grid,BAGGY CAMO CARGO PULL-ON PANTS,https://img.hollisterco.com/is/image/anf/KIC_330-4151-00127-429_model1.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/slim-straight-jeans-59034258?categoryId=12589&faceout=model&seq=24&pagefm=navigation-grid&prodvm=navigation-grid,SLIM STRAIGHT JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5082-00029-179_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/medium-wash-wolf-graphic-super-baggy-jeans-59173571?categoryId=12589&faceout=model&seq=16&afsource=social+proofing&pagefm=navigation-grid&prodvm=navigation-grid,MEDIUM WASH WOLF GRAPHIC SUPER BAGGY JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5196-00225-278_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/washed-black-super-baggy-jeans-59299319?categoryId=12589&faceout=life&seq=17&afsource=social+proofing&pagefm=navigation-grid&prodvm=navigation-grid,WASHED BLACK SUPER BAGGY JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5193-00222-280_prod1.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/light-wash-baggy-jeans-59528448?categoryId=12589&faceout=model&seq=54&pagefm=navigation-grid&prodvm=navigation-grid,LIGHT WASH BAGGY JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5190-00296-280_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/medium-wash-baggy-jeans-59163734?categoryId=12589&faceout=model&seq=51&afsource=social+proofing&pagefm=navigation-grid&prodvm=navigation-grid,MEDIUM WASH BAGGY JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5011-00233-276_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/light-wash-baggy-skater-jeans-59508958?categoryId=12589&faceout=model&seq=03&pagefm=navigation-grid&prodvm=navigation-grid,LIGHT WASH BAGGY SKATER JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5184-00220-280_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/linen-blend-loose-pull-on-pants-59034133?categoryId=12589&faceout=model&seq=03&pagefm=navigation-grid&prodvm=navigation-grid,LINEN-BLEND LOOSE PULL-ON PANTS,https://img.hollisterco.com/is/image/anf/KIC_330-5014-00198-112_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/linen-blend-flex-waist-baggy-pants-59517422?categoryId=12589&faceout=model&seq=04&pagefm=navigation-grid&prodvm=navigation-grid,LINEN-BLEND FLEX WAIST BAGGY PANTS,https://img.hollisterco.com/is/image/anf/KIC_330-5061-00258-900_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/baggy-pull-on-cargo-pants-59503524?categoryId=12589&faceout=model&seq=01&pagefm=navigation-grid&prodvm=navigation-grid,BAGGY PULL-ON CARGO PANTS,https://img.hollisterco.com/is/image/anf/KIC_330-5082-00248-330_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/baggy-painter-jeans-57391329?categoryId=12589&faceout=model&seq=06&afsource=social+proofing&pagefm=navigation-grid&prodvm=navigation-grid,BAGGY PAINTER JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-4171-00103-178_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/baggy-jeans-58860835?categoryId=12589&faceout=model&seq=39&pagefm=navigation-grid&prodvm=navigation-grid,BAGGY JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5027-00153-179_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/baggy-pull-on-cargo-pants-59503540?categoryId=12589&faceout=model&seq=03&pagefm=navigation-grid&prodvm=navigation-grid,BAGGY PULL-ON CARGO PANTS,https://img.hollisterco.com/is/image/anf/KIC_330-5081-00247-110_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/loose-carpenter-jeans-58875461?categoryId=12589&faceout=model&seq=39&pagefm=navigation-grid&prodvm=navigation-grid,LOOSE CARPENTER JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5075-00164-477_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/baggy-utility-pants-58660924?categoryId=12589&faceout=model&seq=45&pagefm=navigation-grid&prodvm=navigation-grid,BAGGY UTILITY PANTS,https://img.hollisterco.com/is/image/anf/KIC_330-4184-00176-110_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/linen-blend-flex-waist-baggy-pants-59034215?categoryId=12589&faceout=model&seq=08&pagefm=navigation-grid&prodvm=navigation-grid,LINEN-BLEND FLEX-WAIST BAGGY PANTS,https://img.hollisterco.com/is/image/anf/KIC_330-5001-00207-300_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/washed-black-baggy-skater-jeans-59503385?categoryId=12589&faceout=model&seq=01&pagefm=navigation-grid&prodvm=navigation-grid,WASHED BLACK BAGGY SKATER JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5183-00248-977_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/dark-wash-baggy-skater-jeans-59517761?categoryId=12589&faceout=model&seq=06&pagefm=navigation-grid&prodvm=navigation-grid,DARK WASH BAGGY SKATER JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5241-00304-276_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/baggy-track-pants-58875180?categoryId=12589&faceout=life&seq=04&pagefm=navigation-grid&prodvm=navigation-grid,BAGGY TRACK PANTS,https://img.hollisterco.com/is/image/anf/KIC_330-5046-00187-300_model1.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/light-wash-baggy-jeans-58875582?categoryId=12589&faceout=model&seq=40&pagefm=navigation-grid&prodvm=navigation-grid,LIGHT WASH BAGGY JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5017-00232-280_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/loose-jeans-57374628?categoryId=12589&faceout=model&seq=20&pagefm=navigation-grid&prodvm=navigation-grid,LOOSE JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-4148-00076-400_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/baggy-pull-on-cargo-pants-59503529?categoryId=12589&faceout=model&seq=02&pagefm=navigation-grid&prodvm=navigation-grid,BAGGY PULL-ON CARGO PANTS,https://img.hollisterco.com/is/image/anf/KIC_330-5084-00250-338_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/dark-wash-relaxed-boot-jeans-59375858?categoryId=12589&faceout=model&seq=16&pagefm=navigation-grid&prodvm=navigation-grid,DARK WASH RELAXED BOOT JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5212-00016-276_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/linen-blend-flex-waist-baggy-pants-59517415?categoryId=12589&faceout=model&seq=05&pagefm=navigation-grid&prodvm=navigation-grid,LINEN-BLEND FLEX WAIST BAGGY PANTS,https://img.hollisterco.com/is/image/anf/KIC_330-5060-00257-475_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/camo-super-baggy-jeans-58875874?categoryId=12589&faceout=model&seq=09&afsource=social+proofing&pagefm=navigation-grid&prodvm=navigation-grid,CAMO SUPER BAGGY JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5094-00166-380_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/medium-wash-boot-jeans-57608321?categoryId=12589&faceout=model&seq=09&pagefm=navigation-grid&prodvm=navigation-grid,MEDIUM WASH BOOTCUT JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-4109-00004-278_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/linen-blend-camo-baggy-pants-59508827?categoryId=12589&faceout=model&seq=01&pagefm=navigation-grid&prodvm=navigation-grid,LINEN-BLEND CAMO BAGGY PANTS,https://img.hollisterco.com/is/image/anf/KIC_330-5075-00251-338_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/greased-medium-wash-baggy-skater-jeans-59393863?categoryId=12589&faceout=life&seq=01&pagefm=navigation-grid&prodvm=navigation-grid,GREASED MEDIUM WASH BAGGY SKATER JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5208-00298-278_model1.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/washed-black-relaxed-boot-jeans-59375857?categoryId=12589&faceout=model&seq=17&pagefm=navigation-grid&prodvm=navigation-grid,WASHED BLACK RELAXED BOOT JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5210-00014-977_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/medium-wash-relaxed-bootcut-jeans-59375853?categoryId=12589&faceout=model&seq=15&pagefm=navigation-grid&prodvm=navigation-grid,MEDIUM WASH RELAXED BOOTCUT JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5211-00015-278_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/washed-black-paint-splatter-baggy-skater-jeans-59393864?categoryId=12589&faceout=life&seq=02&pagefm=navigation-grid&prodvm=navigation-grid,WASHED BLACK PAINT SPLATTER BAGGY SKATER JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5207-00297-977_model1.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/washed-black-loose-jeans-57460821?categoryId=12589&faceout=model&seq=28&pagefm=navigation-grid&prodvm=navigation-grid,WASHED BLACK LOOSE JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-4169-00115-977_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/linen-blend-flex-waist-baggy-pants-59517416?categoryId=12589&faceout=model&seq=03&pagefm=navigation-grid&prodvm=navigation-grid,LINEN-BLEND FLEX WAIST BAGGY PANTS,https://img.hollisterco.com/is/image/anf/KIC_330-5073-00259-113_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/railroad-stripe-baggy-painter-jeans-58861451?categoryId=12589&faceout=model&seq=01&afsource=social+proofing&pagefm=navigation-grid&prodvm=navigation-grid,RAILROAD STRIPE BAGGY PAINTER JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5036-00173-175_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/medium-wash-baggy-skater-jeans-59503603?categoryId=12589&faceout=model&seq=02&pagefm=navigation-grid&prodvm=navigation-grid,MEDIUM WASH BAGGY SKATER JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5182-00219-278_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/dark-wash-boot-jeans-59034187?categoryId=12589&faceout=model&seq=11&pagefm=navigation-grid&prodvm=navigation-grid,DARK WASH BOOTCUT JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5098-00008-275_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/washed-black-baggy-jeans-58799539?categoryId=12589&faceout=model&seq=36&pagefm=navigation-grid&prodvm=navigation-grid,WASHED BLACK BAGGY JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5024-00234-977_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/baggy-carpenter-pants-58398536?categoryId=12589&faceout=model&seq=30&pagefm=navigation-grid&prodvm=navigation-grid,BAGGY CARPENTER PANTS,https://img.hollisterco.com/is/image/anf/KIC_330-4183-00132-120_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/linen-blend-flex-waist-baggy-pants-59034218?categoryId=12589&faceout=model&seq=09&pagefm=navigation-grid&prodvm=navigation-grid,LINEN-BLEND FLEX-WAIST BAGGY PANTS,https://img.hollisterco.com/is/image/anf/KIC_330-5005-00194-132_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/medium-wash-seamed-super-baggy-jeans-59528361?categoryId=12589&faceout=model&seq=20&afsource=social+proofing&pagefm=navigation-grid&prodvm=navigation-grid,MEDIUM WASH SEAMED SUPER BAGGY JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5274-00309-278_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/washed-grey-loose-jeans-58874826?categoryId=12589&faceout=model&seq=40&pagefm=navigation-grid&prodvm=navigation-grid,WASHED GREY LOOSE JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5055-00159-179_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/baggy-carpenter-jeans-59517777?categoryId=12589&faceout=model&seq=55&pagefm=navigation-grid&prodvm=navigation-grid,BAGGY CARPENTER JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5242-00306-477_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/medium-wash-seamed-super-baggy-jeans-59528360?categoryId=12589&faceout=model&seq=19&afsource=social+proofing&pagefm=navigation-grid&prodvm=navigation-grid,MEDIUM WASH SEAMED SUPER BAGGY JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5275-00310-280_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/medium-wash-nyc-graphic-super-baggy-jeans-59371319?categoryId=12589&faceout=life&seq=11&afsource=social+proofing&pagefm=navigation-grid&prodvm=navigation-grid,MEDIUM WASH NYC GRAPHIC SUPER BAGGY JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5206-00302-278_prod2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/medium-wash-loose-carpenter-jeans-59503604?categoryId=12589&faceout=model&seq=42&pagefm=navigation-grid&prodvm=navigation-grid,MEDIUM WASH LOOSE CARPENTER JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5185-00221-278_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/black-seamed-super-baggy-jeans-59528365?categoryId=12589&faceout=model&seq=18&afsource=social+proofing&pagefm=navigation-grid&prodvm=navigation-grid,BLACK SEAMED SUPER BAGGY JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5273-00308-977_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/medium-wash-super-baggy-jeans-58799572?categoryId=12589&faceout=model&seq=03&afsource=social+proofing&pagefm=navigation-grid&prodvm=navigation-grid,MEDIUM WASH SUPER BAGGY JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5192-00216-278_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/linen-blend-flex-waist-baggy-pants-59517412?categoryId=12589&faceout=model&seq=06&pagefm=navigation-grid&prodvm=navigation-grid,LINEN-BLEND FLEX WAIST BAGGY PANTS,https://img.hollisterco.com/is/image/anf/KIC_330-5059-00256-202_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/light-wash-seamed-super-baggy-jeans-59528366?categoryId=12589&faceout=model&seq=21&afsource=social+proofing&pagefm=navigation-grid&prodvm=navigation-grid,LIGHT WASH SEAMED SUPER BAGGY JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-5276-00311-280_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/camo-baggy-painter-jeans-58799567?categoryId=12589&faceout=model&seq=37&afsource=social+proofing&pagefm=navigation-grid&prodvm=navigation-grid,CAMO BAGGY PAINTER JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-4187-00179-380_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/super-baggy-cargo-pants-59517425?categoryId=12589&faceout=model&seq=09&pagefm=navigation-grid&prodvm=navigation-grid,SUPER BAGGY CARGO PANTS,https://img.hollisterco.com/is/image/anf/KIC_330-5066-00243-330_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/black-no-fade-athletic-skinny-jeans-50716425?categoryId=12589&faceout=prod&seq=33&afsource=social+proofing&pagefm=navigation-grid&prodvm=navigation-grid,BLACK NO FADE ATHLETIC SKINNY JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-1528-2845-975_prod2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/super-baggy-camo-cargo-pants-58656066?categoryId=12589&faceout=model&seq=04&afsource=social+proofing&pagefm=navigation-grid&prodvm=navigation-grid,SUPER BAGGY CAMO CARGO PANTS,https://img.hollisterco.com/is/image/anf/KIC_330-5030-00203-180_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/light-wash-athletic-skinny-jeans-53280018?categoryId=12589&faceout=model&seq=30&pagefm=navigation-grid&prodvm=navigation-grid,LIGHT WASH ATHLETIC SKINNY JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-3158-3019-280_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/dark-wash-slim-straight-jeans-50236418?categoryId=12589&faceout=model&seq=17&pagefm=navigation-grid&prodvm=navigation-grid,DARK WASH SLIM STRAIGHT JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-2134-2833-276_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/super-baggy-cargo-pants-58655999?categoryId=12589&faceout=model&seq=05&pagefm=navigation-grid&prodvm=navigation-grid,SUPER BAGGY CARGO PANTS,https://img.hollisterco.com/is/image/anf/KIC_330-5031-00202-900_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/advanced-stretch-slim-straight-no-fade-jeans-12357990?categoryId=12589&faceout=model&seq=09&pagefm=navigation-grid&prodvm=navigation-grid,BLACK NO FADE SLIM STRAIGHT JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-8100-1718-975_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/hollister-epic-flex-slim-straight-jeans-7503124?categoryId=12589&faceout=model&seq=12&pagefm=navigation-grid&prodvm=navigation-grid,DARK WASH SLIM STRAIGHT JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-6104-0978-276_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/relaxed-twill-cargo-joggers-57733023?categoryId=12589&faceout=model&seq=11&pagefm=navigation-grid&prodvm=navigation-grid,RELAXED TWILL CARGO JOGGERS,https://img.hollisterco.com/is/image/anf/KIC_330-4131-00139-330_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/slim-straight-chino-pants-57207531?categoryId=12589&faceout=model&seq=01&pagefm=navigation-grid&prodvm=navigation-grid,SLIM STRAIGHT CHINO PANTS,https://img.hollisterco.com/is/image/anf/KIC_330-4132-00126-476_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/dark-wash-athletic-skinny-jeans-52234350?categoryId=12589&faceout=model&seq=06&pagefm=navigation-grid&prodvm=navigation-grid,DARK WASH ATHLETIC SKINNY JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-3500-2914-276_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/relaxed-twill-joggers-57374864?categoryId=12589&faceout=model&seq=01&pagefm=navigation-grid&prodvm=navigation-grid,RELAXED TWILL JOGGERS,https://img.hollisterco.com/is/image/anf/KIC_330-4134-00138-476_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/slim-straight-jeans-58553165?categoryId=12589&faceout=model&seq=01&pagefm=navigation-grid&prodvm=navigation-grid,SLIM STRAIGHT JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-4170-00028-475_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/dark-medium-wash-skinny-jeans-57374411?categoryId=12589&faceout=model&seq=02&pagefm=navigation-grid&prodvm=navigation-grid,DARK MEDIUM WASH SKINNY JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-4119-00018-278_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/relaxed-twill-joggers-56907355?categoryId=12589&faceout=model&seq=11&pagefm=navigation-grid&prodvm=navigation-grid,RELAXED TWILL JOGGERS,https://img.hollisterco.com/is/image/anf/KIC_330-4069-0104-110_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/light-wash-skinny-jeans-58552887?categoryId=12589&faceout=model&seq=06&pagefm=navigation-grid&prodvm=navigation-grid,LIGHT WASH SKINNY JEANS,https://img.hollisterco.com/is/image/anf/KIC_331-4184-00022-280_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/relaxed-twill-joggers-57374518?categoryId=12589&faceout=model&seq=13&pagefm=navigation-grid&prodvm=navigation-grid,RELAXED TWILL JOGGERS,https://img.hollisterco.com/is/image/anf/KIC_330-4067-00120-178_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/skinny-chino-pants-57608320?categoryId=12589&faceout=prod&seq=01&pagefm=navigation-grid&prodvm=navigation-grid,SKINNY CHINO PANTS,https://img.hollisterco.com/is/image/anf/KIC_330-4133-0717-475_model1.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/relaxed-twill-joggers-56898419?categoryId=12589&faceout=prod&seq=15&pagefm=navigation-grid&prodvm=navigation-grid,RELAXED TWILL JOGGERS,https://img.hollisterco.com/is/image/anf/KIC_330-4066-0105-200_prod2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/skinny-chino-pants-55258488?categoryId=12589&faceout=model&seq=17&pagefm=navigation-grid&prodvm=navigation-grid,SKINNY CHINO PANTS,https://img.hollisterco.com/is/image/anf/KIC_330-4005-0007-330_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/relaxed-twill-joggers-56898698?categoryId=12589&faceout=prod&seq=04&pagefm=navigation-grid&prodvm=navigation-grid,RELAXED TWILL JOGGERS,https://img.hollisterco.com/is/image/anf/KIC_330-4068-00122-400_prod2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/relaxed-taper-pants-58655831?categoryId=12589&faceout=model&seq=03&pagefm=navigation-grid&prodvm=navigation-grid,,
https://www.hollisterco.com/shop/us/p/low-rise-dark-wash-baggy-jeans-57014819?categoryId=12623&faceout=model&seq=02&afsource=social+proofing&pagefm=navigation-grid&prodvm=navigation-grid,LOW-RISE DARK WASH BAGGY JEANS,https://img.hollisterco.com/is/image/anf/KIC_355-4373-00227-278_model2.jpg?policy=product-large
https://www.hollisterco.com/shop/us/p/high-rise-dark-wash-super-skinny-jeans-57374345?categoryId=12623&faceout=model&seq=31&pagefm=navigation-grid&prodvm=navigation-grid,HIGH-RISE DARK WASH SUPER SKINNY JEANS,https://img.hollisterco.com/is/image/anf/KIC_355-4258-0012-276_model2.jpg?policy=product-large
