cell-image-link href,image,name
https://www.levi.com/US/en_US/levis-wellthread/levis-wellthread-mens-555-relaxed-straight-jeans/p/000RZ0000,"https://lsco.scene7.com/is/image/lsco/000RZ0000-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",LEVI'S® WELLTHREAD® MEN'S 555™ RELAXED STRAIGHT JEANS
https://www.levi.com/US/en_US/clothing/men/jeans/loose/568-loose-straight-carpenter-corduroy-mens-pants/p/558490056,"https://lsco.scene7.com/is/image/lsco/558490056-side-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",568™ LOOSE STRAIGHT CARPENTER CORDUROY MEN'S PANTS
https://www.levi.com/US/en_US/made-in-japan/made-in-japan/levis-mens-made-in-japan-505-jeans/p/A58780004,"https://lsco.scene7.com/is/image/lsco/A58780004-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",LEVI’S® MEN’S MADE IN JAPAN 505™ JEANS
https://www.levi.com/US/en_US/sale/mens-sale/jeans/527-slim-bootcut-mens-jeans/p/055270239,"https://lsco.scene7.com/is/image/lsco/055270239-side-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",527™ SLIM BOOTCUT MEN'S JEANS
https://www.levi.com/US/en_US/clothing/men/jeans/loose/568-loose-straight-carpenter-mens-pants/p/558490057,"https://lsco.scene7.com/is/image/lsco/558490057-side-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",568™ LOOSE STRAIGHT CARPENTER MEN'S PANTS
https://www.levi.com/US/en_US/clothing/men/jeans/slim/511-slim-fit-mens-jeans-big-tall/p/A36530007,"https://lsco.scene7.com/is/image/lsco/A36530007-side-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",511™ SLIM FIT MEN'S JEANS (BIG & TALL)
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/ribcage-wide-leg-womens-jeans/p/A60810012,"https://lsco.scene7.com/is/image/lsco/A60810012-hyunser-26-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",RIBCAGE WIDE LEG WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/501-90s-lightweight-womens-jeans/p/A84210004,"https://lsco.scene7.com/is/image/lsco/A84210004-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",501® '90S LIGHTWEIGHT WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/loose/low-loose-womens-jeans/p/A55660012,"https://lsco.scene7.com/is/image/lsco/A55660012-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",LOW LOOSE WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/501-original-fit-womens-jeans/p/125010415,"https://lsco.scene7.com/is/image/lsco/125010415-natalie-27-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",501® ORIGINAL FIT WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/ribcage-straight-ankle-womens-jeans/p/726930218,"https://lsco.scene7.com/is/image/lsco/726930218-hyunser-26-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",RIBCAGE STRAIGHT ANKLE WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/501-90s-ankle-womens-jeans/p/A91500002,"https://lsco.scene7.com/is/image/lsco/A91500002-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",501® '90S ANKLE WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/slim/312-shaping-slim-womens-jeans/p/196270197,"https://lsco.scene7.com/is/image/lsco/196270197-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",312 SHAPING SLIM WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/wide-leg/318-shaping-wide-leg-womens-jeans/p/001PZ0004,"https://lsco.scene7.com/is/image/lsco/001PZ0004-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",318 SHAPING WIDE LEG WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/501-90s-womens-jeans/p/A19590032,"https://lsco.scene7.com/is/image/lsco/A19590032-side-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",501® '90S WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/501-original-cropped-womens-jeans/p/362000319,"https://lsco.scene7.com/is/image/lsco/362000319-hyunser-26-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",501® ORIGINAL CROPPED WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/724-high-rise-straight-womens-jeans/p/188830356,"https://lsco.scene7.com/is/image/lsco/188830356-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",724 HIGH RISE STRAIGHT WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/wedgie-bootcut-womens-jeans/p/A87100008,"https://lsco.scene7.com/is/image/lsco/A87100008-hyunser-26-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",WEDGIE BOOTCUT WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/low-pro-lightweight-womens-jeans/p/A09640033,"https://lsco.scene7.com/is/image/lsco/A09640033-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",LOW PRO LIGHTWEIGHT WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/725-high-rise-bootcut-womens-jeans/p/187590202,"https://lsco.scene7.com/is/image/lsco/187590202-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",725 HIGH RISE BOOTCUT WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/wide-leg/318-shaping-wide-leg-womens-jeans/p/001Q70004,"https://lsco.scene7.com/is/image/lsco/001Q70004-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",318 SHAPING WIDE LEG WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/726-high-rise-flare-womens-jeans/p/A34100115,"https://lsco.scene7.com/is/image/lsco/A34100115-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",726 HIGH RISE FLARE WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/loose/cinch-baggy-womens-jeans/p/001UP0001,"https://lsco.scene7.com/is/image/lsco/001UP0001-alt4-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",CINCH BAGGY WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/skinny/311-shaping-skinny-womens-jeans/p/196260558,"https://lsco.scene7.com/is/image/lsco/196260558-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",311 SHAPING SKINNY WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/315-shaping-bootcut-womens-jeans/p/196320057,"https://lsco.scene7.com/is/image/lsco/196320057-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",315 SHAPING BOOTCUT WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/314-shaping-straight-womens-jeans/p/196310234,"https://lsco.scene7.com/is/image/lsco/196310234-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",314 SHAPING STRAIGHT WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/xl-baggy-straight-womens-jeans/p/A87010007,"https://lsco.scene7.com/is/image/lsco/A87010007-side-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",XL BAGGY STRAIGHT WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/loose/baggy-dad-womens-jeans/p/A34940056,"https://lsco.scene7.com/is/image/lsco/A34940056-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",BAGGY DAD WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/superlow-bootcut-womens-jeans/p/A46790016,"https://lsco.scene7.com/is/image/lsco/A46790016-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",SUPERLOW BOOTCUT WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/724-high-rise-straight-womens-jeans/p/188830324,"https://lsco.scene7.com/is/image/lsco/188830324-side-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",724 HIGH RISE STRAIGHT WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/low-pro-womens-jeans/p/A09640032,"https://lsco.scene7.com/is/image/lsco/A09640032-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",LOW PRO WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/skinny/721-high-rise-skinny-womens-jeans/p/188820781,"https://lsco.scene7.com/is/image/lsco/188820781-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",721 HIGH RISE SKINNY WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/xl-baggy-straight-linen-denim-womens-jeans/p/A87010009,"https://lsco.scene7.com/is/image/lsco/A87010009-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",XL BAGGY STRAIGHT LINEN+ DENIM WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/overalls-jumpsuits/vintage-womens-overalls/p/853150022,"https://lsco.scene7.com/is/image/lsco/853150022-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",VINTAGE WOMEN'S OVERALLS
https://www.levi.com/US/en_US/clothing/women/jeans/loose/baggy-dad-linen-denim-lightweight-womens-jeans/p/A34940057,"https://lsco.scene7.com/is/image/lsco/A34940057-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",BAGGY DAD LINEN+ DENIM LIGHTWEIGHT WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/725-high-rise-bootcut-womens-jeans/p/187590184,"https://lsco.scene7.com/is/image/lsco/187590184-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",725 HIGH RISE BOOTCUT WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/ribcage-bell-vintage-womens-jeans/p/A87170001,"https://lsco.scene7.com/is/image/lsco/A87170001-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",RIBCAGE BELL VINTAGE WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/501-90s-western-womens-jeans/p/001V30001,"https://lsco.scene7.com/is/image/lsco/001V30001-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",501® '90S WESTERN WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/ribcage-bell-womens-jeans/p/A75030021,"https://lsco.scene7.com/is/image/lsco/A75030021-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",RIBCAGE BELL WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/xl-baggy-straight-seamed-womens-jeans/p/001UZ0000,"https://lsco.scene7.com/is/image/lsco/001UZ0000-detail1-pdp-lse?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",XL BAGGY STRAIGHT SEAMED WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/ribcage-wide-leg-braided-womens-jeans/p/001US0000,"https://lsco.scene7.com/is/image/lsco/001US0000-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",RIBCAGE WIDE LEG BRAIDED WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/skinny/311-shaping-skinny-womens-jeans/p/196260000,"https://lsco.scene7.com/is/image/lsco/196260000-side-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",311 SHAPING SKINNY WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/501-90s-selvedge-womens-jeans/p/A19590063,"https://lsco.scene7.com/is/image/lsco/A19590063-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",501® '90S SELVEDGE WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/skinny/720-high-rise-super-skinny-womens-jeans/p/527970022,"https://lsco.scene7.com/is/image/lsco/527970022-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",720 HIGH RISE SUPER SKINNY WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/classic-bootcut-womens-jeans/p/392520028,"https://lsco.scene7.com/is/image/lsco/392520028-side-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",CLASSIC BOOTCUT WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/retro-726-high-rise-flare-womens-jeans/p/A93150006,"https://lsco.scene7.com/is/image/lsco/A93150006-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",RETRO 726 HIGH RISE FLARE WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/skinny/501-skinny-womens-jeans/p/295020117,"https://lsco.scene7.com/is/image/lsco/295020117-back-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",501® SKINNY WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/501-original-selvedge-womens-jeans/p/A61670007,"https://lsco.scene7.com/is/image/lsco/A61670007-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",501® ORIGINAL SELVEDGE WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/501-original-fit-cropped-lightweight-womens-jeans/p/A87460002,"https://lsco.scene7.com/is/image/lsco/A87460002-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",501® ORIGINAL FIT CROPPED LIGHTWEIGHT WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/superlow-flare-womens-jeans/p/A74540004,"https://lsco.scene7.com/is/image/lsco/A74540004-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",SUPERLOW FLARE WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/skinny/superlow-skinny-womens-jeans/p/A87020001,"https://lsco.scene7.com/is/image/lsco/A87020001-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",SUPERLOW SKINNY WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/725-kick-boot-womens-jeans/p/001W10005,"https://lsco.scene7.com/is/image/lsco/001W10005-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",725 KICK BOOT WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/724-high-rise-straight-womens-jeans/p/188830362,"https://lsco.scene7.com/is/image/lsco/188830362-detail1-pdp-lse?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",724 HIGH RISE STRAIGHT WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/skinny/711-skinny-womens-jeans/p/188810781,"https://lsco.scene7.com/is/image/lsco/188810781-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",711 SKINNY WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/classic-straight-womens-jeans-plus-size/p/236480062,"https://lsco.scene7.com/is/image/lsco/236480062-side-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",CLASSIC STRAIGHT WOMEN'S JEANS (PLUS SIZE)
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/retro-725-high-rise-bootcut-womens-jeans/p/A87420007,"https://lsco.scene7.com/is/image/lsco/A87420007-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",RETRO 725 HIGH RISE BOOTCUT WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/overalls-jumpsuits/xl-overalls/p/001V00005,"https://lsco.scene7.com/is/image/lsco/001V00005-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",XL OVERALLS
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/ribcage-full-length-western-womens-jeans/p/001UT0001,"https://lsco.scene7.com/is/image/lsco/001UT0001-detail1-pdp-lse?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",RIBCAGE FULL LENGTH WESTERN WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/coated-501-90s-womens-jeans/p/A19590068,"https://lsco.scene7.com/is/image/lsco/A19590068-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",COATED 501® '90S WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/overalls-jumpsuits/overalls/vintage-womens-shortalls/p/523330040,"https://lsco.scene7.com/is/image/lsco/523330040-side-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",VINTAGE WOMEN'S SHORTALLS
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/vintage-classic-bootcut-womens-jeans/p/A16600000,"https://lsco.scene7.com/is/image/lsco/A16600000-side-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",VINTAGE CLASSIC BOOTCUT WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/ribcage-full-length-womens-jeans/p/790780010,"https://lsco.scene7.com/is/image/lsco/790780010-side-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",RIBCAGE FULL LENGTH WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/skinny/721-high-rise-skinny-womens-jeans/p/188820594,"https://lsco.scene7.com/is/image/lsco/188820594-detail1-pdp-lse?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",721 HIGH RISE SKINNY WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/loose/baggy-carpenter-linen-denim-lightweight-womens-jeans/p/A86990010,"https://lsco.scene7.com/is/image/lsco/A86990010-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",BAGGY CARPENTER LINEN+ DENIM LIGHTWEIGHT WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/wedgie-bootcut-western-womens-jeans/p/001V20000,"https://lsco.scene7.com/is/image/lsco/001V20000-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",WEDGIE BOOTCUT WESTERN WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/726-high-rise-flare-womens-jeans/p/A34100026,"https://lsco.scene7.com/is/image/lsco/A34100026-side-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",726 HIGH RISE FLARE WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/loose/baggy-dad-pieced-womens-jeans/p/001UM0000,"https://lsco.scene7.com/is/image/lsco/001UM0000-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",BAGGY DAD PIECED WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/taper/80s-mom-womens-jeans/p/A35060016,"https://lsco.scene7.com/is/image/lsco/A35060016-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",80S MOM WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/taper/mid-rise-boyfriend-womens-jeans/p/198870313,"https://lsco.scene7.com/is/image/lsco/198870313-side-pdp-lse?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",MID RISE BOYFRIEND WOMEN'S JEANS
